x,z
34.63827667275609,-8.976324532003186
34.79638992881986,-8.995091456258777
34.95450318488363,-9.020815441749306
35.1126164409474,-9.052758535224031
35.27072969701117,-9.090117077330948
35.428842953074934,-9.132033919477509
35.586956209138705,-9.177591313094815
35.74506946520248,-9.225804097406993
35.90318272126625,-9.275652866953958
36.06129597733001,-9.326120527693297
36.21940923339378,-9.376229058267578
36.377522489457554,-9.425072192146265
36.53563574552132,-9.471801393570065
36.69374900158509,-9.515614932268754
36.85186225764886,-9.555768441017307
37.00997551371263,-9.591584518219678
37.168088769776396,-9.622460984155413
37.32620202584017,-9.647877790889112
37.48431528190394,-9.667402585842744
37.6424285379677,-9.68069492903081
37.800541794031474,-9.687509163958348
37.958655050095246,-9.687695942181787
38.11676830615901,-9.681202401532651
38.27488156222278,-9.668070998004117
38.43299481828655,-9.648436991300404
38.59110807435032,-9.622524584049026
38.74922133041409,-9.590641714675884
38.90733458647786,-9.553173503943214
39.06544784254163,-9.510574355150355
39.223561098605394,-9.463358707997418
39.381674354669165,-9.412090448171313
39.53978761073294,-9.357378525179831
39.6979008667967,-9.299885546943589
39.85601412286047,-9.240306844871782
40.01412737892424,-9.179342214085025
40.172240634988015,-9.11766722176992
40.33035389105178,-9.055904709089102
40.48846714711555,-8.994625118720645
40.64658040317932,-8.934367459399798
40.804693659243085,-8.875633900168996
40.96280691530686,-8.818882975235832
41.12092017137063,-8.76452370329987
41.27903342743439,-8.712910621348302
41.43714668349816,-8.664339732920409
41.595259939561934,-8.619045370840894
41.753373195625706,-8.577197974422008
41.91148645168947,-8.53890278113455
42.06959970775324,-8.504199432747654
42.22771296381701,-8.473062495937459
42.38582621988078,-8.445402897364563
42.54393947594455,-8.421070273220352
42.70205273200832,-8.399856233242131
42.86016598807209,-8.38149853919711
43.018279244135854,-8.365686197835206
43.176392500199626,-8.352065468310697
43.3345057562634,-8.340246784072674
43.49261901232716,-8.3298102756801
43.65073226839093,-8.320296561339628
43.8088455244547,-8.311214761689067
43.96695878051847,-8.302063238438388
44.12507203658224,-8.29235058521242
44.28318529264601,-8.281616783956864
44.44129854870978,-8.269444089175265
44.599411804773545,-8.255441488478343
44.75752506083732,-8.239246226447696
44.91563831690109,-8.220529570945622
45.07375157296485,-8.199001833365301
45.23186482902862,-8.174416642821345
45.389978085092395,-8.146574474280698
45.54809134115616,-8.115325430633888
45.70620459721993,-8.080571278706657
45.8643178532837,-8.04226673921192
46.02243110934747,-8.000420030642116
46.18054436541124,-7.95509266710189
46.33865762147501,-7.906398510081146
46.49677087753878,-7.8545020741684475
46.65488413360254,-7.799616086704799
46.812997389666315,-7.741998301377762
46.971110645730086,-7.681947565755934
47.12922390179386,-7.619799142763796
47.28733715785762,-7.555919286096907
47.44545041392139,-7.490699441648267
47.603563669985164,-7.424558963182921
47.76167692604893,-7.357944325640087
47.9197901821127,-7.2913141259190075
48.07790343817647,-7.225123144333976
48.236016694240234,-7.159806180734665
48.394129950304006,-7.095764862085756
48.55224320636778,-7.033377926914923
