HARYANA Gradient_3
10.00
11
15
Type of measurement (0=app.resistivity,1=resistance)
1
928
2
11
Chargeability
mV/V
2 0.01 0.02 0.02 0.80 0.50
4 210.00 0.00 310.00 0.00 270.00 0.00 280.00 0.00 0.151803 2000.06 928.735
4 230.00 0.00 330.00 0.00 250.00 0.00 260.00 0.00 0.235736 17.9508 13.3429
4 200.00 0.00 300.00 0.00 280.00 0.00 290.00 0.00 0.54944 18.5037 14.0405
4 140.00 0.00 540.00 0.00 180.00 0.00 220.00 0.00 0.166535 19.8106 14.9261
4 80.00 0.00 480.00 0.00 240.00 0.00 280.00 0.00 0.0244206 659.001 311.774
4 100.00 0.00 500.00 0.00 220.00 0.00 260.00 0.00 0.037585 38.5822 25.8726
4 40.00 0.00 440.00 0.00 280.00 0.00 320.00 0.00 0.154805 554.828 487.064
4 220.00 0.00 320.00 0.00 270.00 0.00 280.00 0.00 0.124153 502.755 206.08
4 210.00 0.00 310.00 0.00 280.00 0.00 290.00 0.00 0.277181 20.2669 15.0397
4 240.00 0.00 340.00 0.00 250.00 0.00 260.00 0.00 0.502423 16.7721 12.423
4 140.00 0.00 340.00 0.00 300.00 0.00 320.00 0.00 0.348579 20.2985 10.0617
4 180.00 0.00 380.00 0.00 260.00 0.00 280.00 0.00 0.0644419 19.1361 14.9485
4 160.00 0.00 360.00 0.00 280.00 0.00 300.00 0.00 0.082407 18.563 12.5871
4 80.00 0.00 680.00 0.00 140.00 0.00 200.00 0.00 0.0884318 363.332 223.64
4 220.00 0.00 320.00 0.00 280.00 0.00 290.00 0.00 0.168951 20.0718 15.4488
4 210.00 0.00 310.00 0.00 290.00 0.00 300.00 0.00 0.558533 16.3908 12.665
4 240.00 0.00 340.00 0.00 260.00 0.00 270.00 0.00 0.247518 709.991 296.926
4 230.00 0.00 330.00 0.00 270.00 0.00 280.00 0.00 0.117341 1457.87 673.061
4 220.00 0.00 320.00 0.00 290.00 0.00 300.00 0.00 0.257278 23.0614 16.9664
4 230.00 0.00 330.00 0.00 280.00 0.00 290.00 0.00 0.130178 20.4127 15.3758
4 250.00 0.00 350.00 0.00 260.00 0.00 270.00 0.00 0.521475 342.036 169.864
4 0.00 0.00 600.00 0.00 240.00 0.00 300.00 0.00 0.012584 57.8536 43.651
4 180.00 0.00 380.00 0.00 280.00 0.00 300.00 0.00 0.0651902 19.6271 15.1332
4 160.00 0.00 360.00 0.00 300.00 0.00 320.00 0.00 0.13384 24.8689 10.7004
4 200.00 0.00 400.00 0.00 260.00 0.00 280.00 0.00 0.0798671 29.4496 19.7018
4 60.00 0.00 660.00 0.00 180.00 0.00 240.00 0.00 0.0347856 16.0884 13.623
4 230.00 0.00 330.00 0.00 290.00 0.00 300.00 0.00 0.158946 21.5299 15.8417
4 220.00 0.00 320.00 0.00 300.00 0.00 310.00 0.00 0.542414 16.593 12.847
4 240.00 0.00 340.00 0.00 280.00 0.00 290.00 0.00 0.130686 20.1021 15.1627
4 120.00 0.00 520.00 0.00 240.00 0.00 280.00 0.00 0.0361467 3125.19 1505.11
4 100.00 0.00 500.00 0.00 260.00 0.00 300.00 0.00 0.0265698 4.5137 11.643
4 60.00 0.00 460.00 0.00 300.00 0.00 340.00 0.00 0.0285507 66.7061 32.9056
4 20.00 0.00 420.00 0.00 340.00 0.00 380.00 0.00 0.144339 19.624 14.5734
4 230.00 0.00 330.00 0.00 300.00 0.00 310.00 0.00 0.245995 18.795 14.56
4 250.00 0.00 350.00 0.00 280.00 0.00 290.00 0.00 0.167392 19.5978 14.5817
4 240.00 0.00 340.00 0.00 290.00 0.00 300.00 0.00 0.127174 18.4368 13.5683
4 160.00 0.00 360.00 0.00 320.00 0.00 340.00 0.00 0.344518 18.0392 16.9339
4 200.00 0.00 400.00 0.00 280.00 0.00 300.00 0.00 0.0635364 105.416 80.3581
4 100.00 0.00 700.00 0.00 160.00 0.00 220.00 0.00 0.111855 17.5318 14.3368
