56
# x y z
0.0 0.0 0.0
1.5 0.0 0.0
3.0 0.0 0.0
4.5 0.0 0.0
6.0 0.0 0.0
7.5 0.0 0.0
9.0 0.0 0.0
10.5 0.0 0.0
12.0 0.0 0.0
13.5 0.0 0.0
15.0 0.0 0.0
16.5 0.0 0.0
18.0 0.0 0.0
19.5 0.0 0.0
21.0 0.0 0.0
22.5 0.0 0.0
24.0 0.0 0.0
25.5 0.0 0.0
27.0 0.0 0.0
28.5 0.0 0.0
30.0 0.0 0.0
31.5 0.0 0.0
33.0 0.0 0.0
34.5 0.0 0.0
36.0 0.0 0.0
37.5 0.0 0.0
39.0 0.0 0.0
40.5 0.0 0.0
42.0 0.0 0.0
43.5 0.0 0.0
45.0 0.0 0.0
46.5 0.0 0.0
48.0 0.0 0.0
49.5 0.0 0.0
51.0 0.0 0.0
52.5 0.0 0.0
54.0 0.0 0.0
55.5 0.0 0.0
57.0 0.0 0.0
58.5 0.0 0.0
60.0 0.0 0.0
61.5 0.0 0.0
63.0 0.0 0.0
64.5 0.0 0.0
66.0 0.0 0.0
67.5 0.0 0.0
69.0 0.0 0.0
70.5 0.0 0.0
72.0 0.0 0.0
73.5 0.0 0.0
75.0 0.0 0.0
76.5 0.0 0.0
78.0 0.0 0.0
79.5 0.0 0.0
81.0 0.0 0.0
82.5 0.0 0.0
900
# a b m n r rhoa k err
6 45 19 32 7.64345597 936.4452782817121 122.5159511557587 0.01
6 48 20 34 6.84183896 902.7022957891865 131.9385476721578 0.01
6 51 21 36 6.26614005 885.7855810443227 141.36064211401128 0.01
7 13 9 11 120.558615 2273.3438519939946 18.85675156432408 0.01
7 16 10 13 79.9538517 2263.67831517787 28.312311002496333 0.01
7 19 11 15 42.0470353 1587.356094087982 37.75191479642756 0.01
7 22 12 17 27.5793858 1300.8521231779316 47.167552338237044 0.01
7 25 13 19 22.039913 1246.9270778125049 56.57586206499567 0.01
7 28 14 21 18.2802645 1206.2718785561597 65.98766000109897 0.01
7 31 15 23 16.5851888 1250.5977795137424 75.40449461230989 0.01
7 34 16 25 13.8189194 1172.1900566641193 84.82501581593415 0.01
7 37 17 27 11.483726 1082.3084354366272 94.24714900343557 0.01
7 40 18 29 9.50126385 984.9963775662093 103.67003728311462 0.01
7 43 19 31 8.11141605 917.3448992063804 113.09306458351132 0.01
7 46 20 33 7.26403795 889.9611272435353 122.51603493392203 0.01
7 49 21 35 6.59030368 869.5149241005367 131.9385215493646 0.01
7 52 22 37 6.26490536 885.6114952882914 141.3607140728286 0.01
8 11 9 10 255.933677 2412.138308748302 9.424857006013719 0.01
8 14 10 12 147.050961 2772.284817387273 18.85254471330706 0.01
8 17 11 14 66.2938411 1876.9092494565823 28.31197013649255 0.01
8 20 12 16 34.6261578 1307.2264043928615 37.752568793320215 0.01
8 23 13 18 28.0333039 1322.2517855192843 47.16717623566605 0.01
8 26 14 20 22.3414795 1263.9787655505495 56.57542803065256 0.01
8 29 15 22 18.9179213 1248.3469943401435 65.98753502268474 0.01
8 32 16 24 15.6468317 1179.8421413108201 75.40453964944355 0.01
8 35 17 26 13.1302053 1113.769914980739 84.82501907115946 0.01
8 38 18 28 10.6910323 1007.5999158683626 94.247205283288 0.01
8 41 19 30 8.79424753 911.6998922066665 103.67002851540916 0.01
8 44 20 32 7.83673825 886.2810396610719 113.09310217947778 0.01
8 47 21 34 7.06224407 865.2374313630332 122.51593442352286 0.01
8 50 22 36 6.40728563 845.3684595867018 131.93862555908902 0.01
8 53 23 38 6.10974394 863.6773706144212 141.3606493326169 0.01
9 15 11 13 130.543917 2460.8447579210874 18.850704149784992 0.01
9 18 12 15 50.132182 1419.3461505853647 28.312076074912614 0.01
9 21 13 17 39.9603907 1508.5645006689012 37.75149527426671 0.01
9 24 14 19 30.4955288 1438.3800082528542 47.166914785647336 0.01
9 27 15 21 23.8028126 1346.6599499069896 56.57566492402623 0.01
9 30 16 23 19.3073639 1274.0452134873271 65.98752787206374 0.01
