MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 12.00 0.00 5.00 0.00 19.00 0.00 26.00 0.00 1.11856
4 12.00 0.00 5.00 0.00 26.00 0.00 33.00 0.00 0.2543105
4 13.00 0.00 12.00 0.00 14.00 0.00 15.00 0.00 6.28396
4 13.00 0.00 12.00 0.00 16.00 0.00 17.00 0.00 0.6091185
4 13.00 0.00 12.00 0.00 17.00 0.00 18.00 0.00 0.3477215
4 13.00 0.00 12.00 0.00 18.00 0.00 19.00 0.00 0.22935
4 13.00 0.00 12.00 0.00 19.00 0.00 20.00 0.00 0.1272345
4 13.00 0.00 12.00 0.00 20.00 0.00 21.00 0.00 0.09096645
4 13.00 0.00 11.00 0.00 15.00 0.00 17.00 0.00 3.17758
4 13.00 0.00 11.00 0.00 17.00 0.00 19.00 0.00 0.90159
4 13.00 0.00 11.00 0.00 19.00 0.00 21.00 0.00 0.39231
4 13.00 0.00 11.00 0.00 21.00 0.00 23.00 0.00 0.172334
4 13.00 0.00 11.00 0.00 23.00 0.00 25.00 0.00 0.1398735
4 13.00 0.00 11.00 0.00 25.00 0.00 27.00 0.00 0.0500554
4 13.00 0.00 11.00 0.00 27.00 0.00 29.00 0.00 0.0432907
4 13.00 0.00 10.00 0.00 16.00 0.00 19.00 0.00 2.343335
4 13.00 0.00 10.00 0.00 19.00 0.00 22.00 0.00 0.70261
4 13.00 0.00 10.00 0.00 22.00 0.00 25.00 0.00 0.2541625
4 13.00 0.00 10.00 0.00 25.00 0.00 28.00 0.00 0.1293285
4 13.00 0.00 10.00 0.00 31.00 0.00 34.00 0.00 0.0457425
4 13.00 0.00 10.00 0.00 34.00 0.00 37.00 0.00 0.0313718
4 13.00 0.00 9.00 0.00 17.00 0.00 21.00 0.00 1.837095
4 13.00 0.00 9.00 0.00 21.00 0.00 25.00 0.00 0.487801
4 13.00 0.00 9.00 0.00 25.00 0.00 29.00 0.00 0.1775005
4 13.00 0.00 9.00 0.00 29.00 0.00 33.00 0.00 0.110513
4 13.00 0.00 9.00 0.00 37.00 0.00 41.00 0.00 0.0430292
4 13.00 0.00 9.00 0.00 41.00 0.00 45.00 0.00 0.02355375
4 13.00 0.00 8.00 0.00 18.00 0.00 23.00 0.00 1.586605
4 13.00 0.00 8.00 0.00 23.00 0.00 28.00 0.00 0.366322
4 13.00 0.00 8.00 0.00 28.00 0.00 33.00 0.00 0.1552365
4 13.00 0.00 8.00 0.00 33.00 0.00 38.00 0.00 0.07275265
4 13.00 0.00 8.00 0.00 38.00 0.00 43.00 0.00 0.05398045
4 13.00 0.00 8.00 0.00 43.00 0.00 48.00 0.00 0.02263165
4 13.00 0.00 8.00 0.00 48.00 0.00 53.00 0.00 0.00940816
4 13.00 0.00 7.00 0.00 19.00 0.00 25.00 0.00 1.32307
4 13.00 0.00 7.00 0.00 25.00 0.00 31.00 0.00 0.3217595
4 13.00 0.00 7.00 0.00 31.00 0.00 37.00 0.00 0.08866555
4 13.00 0.00 7.00 0.00 37.00 0.00 43.00 0.00 0.0691025
4 13.00 0.00 6.00 0.00 20.00 0.00 27.00 0.00 1.11475
4 13.00 0.00 6.00 0.00 27.00 0.00 34.00 0.00 0.2669185
